"id","user_id","ratable_id","ratable_type","rating","created_at","updated_at","comment"
"328","1338","27373","Product","5","2014-03-08 07:32:29","2014-03-08 07:32:29","I gravitated to this choice at TJ's. Happy to see my instincts were guiding me in the right direction. But I'm still looking for something better."
"329","1338","27374","Product","5","2014-03-10 07:16:55","2014-03-10 07:16:55","I really like this Product. I usually use olive oil, but this is a nice change. Imparts  a subtle and clean coconut essence to sautes. "
"330","1385","21450","Product","5","2014-03-11 15:15:58","2014-03-11 15:15:58",NULL
"331","1373","23840","Product","5","2014-03-14 13:40:12","2014-03-14 13:40:12","All of my children have grown up on this milk. "
"332","10","16951","Product","5","2014-03-20 22:02:07","2014-03-20 22:02:07",
"333","1466","17416","Product","5","2014-03-28 13:27:13","2014-03-28 13:27:13","Great!"
"334","1467","27815","Product","4","2014-03-28 19:19:08","2014-03-28 19:19:08","I buy these when Rainbow Eggs are unavailable. It's my 2nd go to for pasture eggs."
"335","1467","23840","Product","5","2014-03-28 19:25:19","2014-03-28 19:25:19","Favorite!!!! Tastes like milk my mom would get from her farmer friend"
"336","1467","23891","Product","5","2014-03-28 19:28:21","2014-03-28 19:28:21","Good tasting, second choice when raw is not available"
"337","1467","23846","Product","4","2014-03-28 19:36:02","2014-03-28 19:36:02","Not very creamy, but tasty!"
"338","10","23084","Product","3","2014-03-28 19:42:58","2014-03-28 19:42:58","As a backup, I'm happy to find this in Whole Foods when I can't get raw milk from my farmer. It's pasteurized which isn't ideal, but at least it's from GrassFed cows making the milk nutrient dense and higher in good fats. "
"339","10","20412","Product","5","2014-03-28 20:01:43","2014-03-28 20:01:43","My husband loves the mint flavored one,  and I'm using plain unflavored and add a drop of maple syrup which works well for my 6 y.o.  I use the syringe and squirt it to back of my throat. Painless!"
"340","10","20807","Product","5","2014-03-28 20:08:26","2014-03-28 20:08:26","I am HOOKED on this amazing probiotic drink! Love the sour fizzy taste. I really feel good the days I drink it. "
"341","10","20811","Product","5","2014-03-28 22:42:36","2014-03-28 22:42:36","We love these!! These wraps have revolutionized our ability to make yummy varieties of GF wraps. So tasty. Worth the price. If only they could keep them in stock all year!"
"342","10","28206","Product","5","2014-03-28 22:46:02","2014-03-28 22:46:02","We buy and love both the flavorful extra virgin type and the Expeller Pressed one which has no coconut taste. "
"343","10","28205","Product","5","2014-03-28 22:47:22","2014-03-28 22:47:22",NULL
"344","11","20529","Product","4","2014-03-28 22:48:35","2014-03-28 22:48:35","This milk is delicious!"
"345","10","28045","Product","5","2014-03-28 22:49:03","2014-03-28 22:49:03","Love it. Light and fluffy. Great for baking. "
"346","11","24008","Product","5","2014-03-28 22:49:37","2014-03-28 22:49:37","Great quality butter. Deep yellow color"
"347","11","27754","Product","5","2014-03-28 22:53:33","2014-03-28 22:53:33","We love everything Vital Choice sells. This salmon is no exception"
"348","10","27760","Product","5","2014-03-28 22:54:28","2014-03-28 22:54:28","This tuna makes amazing homemade sushi! We make rolls with Vital Choice King Salmon, Tuna, and crab. And top it with Ikura. "
"349","10","27756","Product","5","2014-03-28 22:56:42","2014-03-28 22:56:42","This Ikura is heavenly. My 6 year old has a spoon of it straight into her mouth and loves it. It's very salty and pops in your mouth :-). We put some on top of our homemade sushi. "
"350","10","28284","Product","5","2014-03-29 00:52:33","2014-03-29 00:52:33","Amazingly thick and delicious! "
"351","1495","17156","Product","5","2014-03-30 18:12:28","2014-03-30 18:12:28","Love the creamy taste.  "
"352","1528","21780","Product","5","2014-04-06 04:52:19","2014-04-06 04:52:19","Tasty, juicy, flavorful large figs. "
"353","1570","27395","Product","5","2014-04-15 23:26:03","2014-04-15 23:26:03",NULL
"354","1570","21176","Product","5","2014-04-15 23:33:29","2014-04-15 23:33:29",NULL
"355","1569","25831","Product","5","2014-04-15 23:34:54","2014-04-15 23:34:54","When raw milk is not available this is a great option. Tastes excellent and they have wonderful customer service!
"
"356","1569","23908","Product","5","2014-04-15 23:37:37","2014-04-15 23:37:37","This is a great option for places that can't buy raw. Love that this product is 100% grass fed. :)
"
"357","1581","21176","Product","5","2014-04-16 04:25:36","2014-04-16 04:25:36",NULL
"358","1608","25535","Product","4","2014-04-17 13:59:16","2014-04-17 13:59:16","Love it and it is a first choice behind Thomas' and Trader's Point for store-bought yogurt. 
"
"359","1608","27407","Product","5","2014-04-17 14:00:30","2014-04-17 14:00:30","We were able to visit the creamery and it was so worth the trip. Amazing food and farming practices! "
"360","1608","27267","Product","5","2014-04-17 14:02:41","2014-04-17 14:02:41","Great quality. Definitely our favorite store bought brand. "
"361","1608","27266","Product","5","2014-04-17 14:04:07","2014-04-17 14:04:07","Next best option to raw. Delicious and many of my previously non-dairy clients do well with Thomas'. "
"362","1644","25831","Product","5","2014-04-18 17:05:17","2014-04-18 17:05:17","Good stuff right here. Cream on top. The way it should be. A little disheartening that they offer 1% and 2% options, but I suppose there's still a market for that. "
"363","1661","20518","Product","5","2014-04-18 17:35:23","2014-04-18 17:35:23","We get this weekly as we can't get raw milk locally. It's low temperature pasteurized. The thick cream on top is heavenly and it comes in glass bottles. Highly recommended."
"364","1688","22385","Product","5","2014-04-18 18:37:40","2014-04-18 18:37:40","Great product. Very consistent. I order every two weeks."
"365","1743","21139","Product","5","2014-04-18 22:01:02","2014-04-18 22:01:02",NULL
"366","1758","23840","Product","5","2014-04-18 22:51:30","2014-04-18 22:51:30","Love these products! I make my 2 month old daughter raw milk infant formula with it. She loves it too ;)"
"367","1827","20529","Product","3","2014-04-19 14:19:16","2014-04-19 14:19:16","I'm sure the product is great, but be advised, you cannot buy it online and have it shipped to you. Had my hopes up for a minute until I called and verified :("
"368","1836","25266","Product","5","2014-04-19 16:07:04","2014-04-19 16:07:04",NULL
"369","1836","18184","Product","5","2014-04-19 16:08:09","2014-04-19 16:08:09","Tastes great and comes in returnable glass.
"
"370","1836","23840","Product","5","2014-04-19 16:09:08","2014-04-19 16:09:08","Can't beat how easy this one is to find in the stores. "
"371","1836","16792","Product","5","2014-04-19 16:11:34","2014-04-19 16:11:34","This stuff is amazing. It's a staple in my pantry now. I cook eggs in it and other sautee tasks. It's in the butter, lard, tallow, coconut oil rotation for my cooking oils."
"372","1836","23912","Product","5","2014-04-19 16:12:26","2014-04-19 16:12:26",NULL
"373","1858","23840","Product","5","2014-04-19 20:51:56","2014-04-19 20:51:56","Totally yummy!"
"374","1858","23844","Product","5","2014-04-19 20:54:53","2014-04-19 20:54:53","Delish in my morning coffee and in homemade ice cream!"
"375","1867","28278","Product","5","2014-04-20 02:00:11","2014-04-20 02:00:11","The most amazing, thick cream I've ever had. Delicious.  "
"376","1898","17636","Product","5","2014-04-21 04:48:36","2014-04-21 04:48:36",NULL
"377","1898","24063","Product","5","2014-04-21 04:56:34","2014-04-21 04:56:34","Full of great flavor & so versatile! "
"378","1898","24062","Product","5","2014-04-21 04:57:21","2014-04-21 04:57:21","My favorite! Better than most freshly ground peppercorns."
"379","1898","24045","Product","5","2014-04-21 04:58:38","2014-04-21 04:58:38","Every time I use this I just want to drink the bottle. "
"380","1898","24102","Product","5","2014-04-21 05:00:35","2014-04-21 05:00:35","Perfect spice with flavor"
"381","1898","24103","Product","5","2014-04-21 05:00:49","2014-04-21 05:00:49",NULL
"382","1898","24154","Product","5","2014-04-21 05:02:35","2014-04-21 05:02:35","So good in burgers. "
"383","1911","27416","Product","4","2014-04-21 20:43:49","2014-04-21 20:43:49","Very good, but I have often found a dark brown residue stuck on the inside of the bottom of the bottle. It's clearly not a clean bottle. I then end up returning it and I'm luck to be able to find two bottles in the local Whole Foods. "
"384","1911","27417","Product","4","2014-04-21 20:55:45","2014-04-21 20:55:45",NULL
"385","1912","26371","Product","5","2014-04-21 21:40:03","2014-04-21 21:40:03","Their cream is so delicious! "
"386","1912","23840","Product","5","2014-04-21 21:40:51","2014-04-21 21:40:51","This milk tastes like ice cream!
"
"387","1929","22462","Product","5","2014-04-22 19:02:50","2014-04-22 19:02:50",NULL
"388","1929","22463","Product","5","2014-04-22 19:03:36","2014-04-22 19:03:36",NULL
"389","1951","16744","Product","5","2014-04-23 15:59:11","2014-04-23 15:59:11","Delicious pasture raised eggs, the yolks are often orange."
"390","1925","21176","Product","4","2014-04-24 15:45:29","2014-04-24 15:45:29","Wonderful flavour. Love it on waffles!"
"391","1925","21174","Product","4","2014-04-24 15:48:31","2014-04-24 15:48:31","This is a really enjoyable cheese. Allow it to come to room temperature for full flavour. You can just taste those fat-soluble nutrients!"
"392","1950","17637","Product","5","2014-04-24 20:17:45","2014-04-24 20:17:45","This is the only brand I use!

"
"393","2022","28038","Product","2","2014-04-27 20:04:02","2014-04-27 20:04:02","Very tart flavor."
"394","2097","23845","Product","5","2014-05-01 21:46:29","2014-05-01 21:46:29",NULL
"395","2098","16732","Product","5","2014-05-01 23:18:54","2014-05-01 23:18:54",NULL
"396","2098","18184","Product","5","2014-05-01 23:20:36","2014-05-01 23:20:36","Tastes great 
"
"397","2098","23840","Product","3","2014-05-01 23:22:02","2014-05-01 23:22:02","Has a slightly ""grassy"" taste to me. Prefer Claravel"
"398","2098","18467","Product","5","2014-05-01 23:25:57","2014-05-01 23:25:57","Rind is smelly, but one of my favorite cheeses"
"399","2098","18476","Product","5","2014-05-01 23:26:22","2014-05-01 23:26:22","Creamy and perfect!"
"400","2098","16705","Product","5","2014-05-01 23:28:05","2014-05-01 23:28:05","Perfection! Reminds me of bread in Paris."
"401","2098","26376","Product","5","2014-05-04 02:00:41","2014-05-04 02:00:41",NULL
"402","2098","26375","Product","5","2014-05-04 02:00:54","2014-05-04 02:00:54",NULL
"403","2098","26374","Product","5","2014-05-04 02:02:08","2014-05-04 02:02:08","Perfect flavor and texture. Not too sweet,"
"404","2098","16876","Product","5","2014-05-04 02:03:11","2014-05-04 02:03:11",NULL
"405","2098","16881","Product","5","2014-05-04 02:04:40","2014-05-04 02:04:40","Love this in smoothies. Really mild flavor."
"406","2152","21139","Product","5","2014-05-06 01:43:51","2014-05-06 01:43:51",
"407","2172","18184","Product","5","2014-05-06 23:44:05","2014-05-06 23:44:05","Amazing quality raw milk, cream and
Ice cream too! At hillcrest farmers market (San Diego) every other Sunday.  "
"408","2172","27388","Product","4","2014-05-06 23:50:31","2014-05-06 23:50:31","Not sure if it's organic. But tasty !
"
"409","2189","20518","Product","5","2014-05-08 02:22:34","2014-05-08 02:22:34",NULL
"410","2239","26373","Product","5","2014-05-11 03:48:18","2014-05-11 03:48:18",NULL
"411","2239","21443","Product","5","2014-05-11 03:51:26","2014-05-11 03:51:26",NULL
"412","2239","18837","Product","5","2014-05-11 03:54:23","2014-05-11 03:54:23",NULL
"413","2169","27421","Product","5","2014-05-11 09:32:25","2014-05-11 09:32:25","Great product."
"414","2169","27688","Product","5","2014-05-11 09:38:11","2014-05-11 09:38:11",
"415","194","26857","Product","5","2014-05-11 16:22:25","2014-05-11 16:22:25","Yum!"
"416","2260","21176","Product","5","2014-05-11 23:02:59","2014-05-11 23:02:59","Deep yellow color and great butter flavor. Love it."
